,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
11873,2008,1,7,1,2019.0,2005,2121.0,2105,WN,2027,N360SW,122.0,120.0,108.0,16.0,14.0,ABQ,LAX,677,6.0,8.0,0,N,0,4.0,0.0,2.0,0.0,10.0
11874,2008,1,7,1,1554.0,1530,1741.0,1725,WN,555,N527SW,47.0,55.0,38.0,16.0,24.0,ABQ,LBB,289,3.0,6.0,0,N,0,0.0,0.0,0.0,0.0,16.0
11875,2008,1,7,1,1655.0,1610,1857.0,1810,WN,2374,N323SW,62.0,60.0,45.0,47.0,45.0,ABQ,MAF,332,3.0,14.0,0,N,0,1.0,0.0,2.0,0.0,44.0
11877,2008,1,7,1,1929.0,1855,2212.0,2145,WN,580,N627SW,103.0,110.0,87.0,27.0,34.0,ABQ,MCI,718,6.0,10.0,0,N,0,15.0,0.0,0.0,0.0,12.0
11879,2008,1,7,1,1315.0,1250,1839.0,1810,WN,3245,N253WN,204.0,200.0,185.0,29.0,25.0,ABQ,MCO,1552,11.0,8.0,0,N,0,11.0,0.0,4.0,0.0,14.0
11880,2008,1,7,1,942.0,935,1258.0,1315,WN,2524,N288WN,136.0,160.0,124.0,-17.0,7.0,ABQ,MDW,1121,5.0,7.0,0,N,0,,,,,
11886,2008,1,7,1,1203.0,1155,1333.0,1310,WN,10,N302SW,90.0,75.0,72.0,23.0,8.0,ABQ,PHX,328,5.0,13.0,0,N,0,8.0,0.0,15.0,0.0,0.0
11890,2008,1,7,1,1429.0,1400,1557.0,1515,WN,734,N695SW,88.0,75.0,58.0,42.0,29.0,ABQ,PHX,328,5.0,25.0,0,N,0,1.0,0.0,13.0,0.0,28.0
11891,2008,1,7,1,1607.0,1600,1717.0,1715,WN,806,N456WN,70.0,75.0,55.0,2.0,7.0,ABQ,PHX,328,4.0,11.0,0,N,0,,,,,
11893,2008,1,7,1,1021.0,905,1139.0,1025,WN,957,N382SW,78.0,80.0,67.0,74.0,76.0,ABQ,PHX,328,4.0,7.0,0,N,0,0.0,0.0,74.0,0.0,0.0
11898,2008,1,7,1,1822.0,1815,1924.0,1905,WN,574,N661SW,122.0,110.0,111.0,19.0,7.0,ABQ,SAN,628,3.0,8.0,0,N,0,0.0,0.0,12.0,0.0,7.0
11899,2008,1,7,1,750.0,705,847.0,755,WN,783,N337SW,117.0,110.0,105.0,52.0,45.0,ABQ,SAN,628,2.0,10.0,0,N,0,45.0,0.0,7.0,0.0,0.0
11900,2008,1,7,1,1926.0,1910,2136.0,2125,WN,2010,N779SW,190.0,195.0,173.0,11.0,16.0,ABQ,SEA,1180,3.0,14.0,0,N,0,,,,,
11907,2008,1,7,1,1027.0,1020,1144.0,1130,WN,1655,N688SW,77.0,70.0,62.0,14.0,7.0,ABQ,TUS,321,4.0,11.0,0,N,0,,,,,
11926,2008,1,7,1,1851.0,1835,1952.0,1940,WN,55,N510SW,61.0,65.0,50.0,12.0,16.0,AMA,DAL,324,4.0,7.0,0,N,0,,,,,
11930,2008,1,7,1,838.0,830,941.0,935,WN,1751,N680AA,63.0,65.0,53.0,6.0,8.0,AMA,DAL,324,3.0,7.0,0,N,0,,,,,
11933,2008,1,7,1,1207.0,1150,1218.0,1205,WN,12,N326SW,131.0,135.0,117.0,13.0,17.0,AMA,LAS,758,4.0,10.0,0,N,0,,,,,
11938,2008,1,7,1,931.0,925,1323.0,1325,WN,3489,N684WN,172.0,180.0,158.0,-2.0,6.0,AUS,BWI,1342,5.0,9.0,0,N,0,,,,,
11944,2008,1,7,1,1652.0,1640,1751.0,1735,WN,900,N306SW,59.0,55.0,39.0,16.0,12.0,AUS,DAL,189,3.0,17.0,0,N,0,0.0,0.0,4.0,0.0,12.0
11950,2008,1,7,1,2008.0,1935,2059.0,2030,WN,3409,N611SW,51.0,55.0,39.0,29.0,33.0,AUS,DAL,189,4.0,8.0,0,N,0,0.0,0.0,0.0,0.0,29.0
11951,2008,1,7,1,1218.0,1210,1309.0,1300,WN,3949,N693SW,51.0,50.0,39.0,9.0,8.0,AUS,DAL,189,5.0,7.0,0,N,0,,,,,
11954,2008,1,7,1,2025.0,1945,2102.0,2020,WN,2461,N323SW,97.0,95.0,82.0,42.0,40.0,AUS,ELP,528,6.0,9.0,0,N,0,0.0,0.0,2.0,0.0,40.0
11959,2008,1,7,1,1917.0,1910,2001.0,1955,WN,555,N527SW,44.0,45.0,32.0,6.0,7.0,AUS,HOU,148,5.0,7.0,0,N,0,,,,,
11963,2008,1,7,1,907.0,825,955.0,910,WN,2974,N745SW,48.0,45.0,35.0,45.0,42.0,AUS,HOU,148,4.0,9.0,0,N,0,0.0,0.0,3.0,0.0,42.0
11967,2008,1,7,1,2042.0,1925,2137.0,2030,WN,3862,N638SW,175.0,185.0,165.0,67.0,77.0,AUS,LAS,1090,4.0,6.0,0,N,0,0.0,0.0,0.0,0.0,67.0
11980,2008,1,7,1,1551.0,1530,1654.0,1640,WN,687,N623SW,183.0,190.0,171.0,14.0,21.0,AUS,SAN,1164,2.0,10.0,0,N,0,,,,,
11983,2008,1,7,1,1501.0,1355,1625.0,1535,WN,298,N789SW,144.0,160.0,128.0,50.0,66.0,BDL,BNA,852,4.0,12.0,0,N,0,50.0,0.0,0.0,0.0,0.0
11984,2008,1,7,1,2135.0,2120,2239.0,2230,WN,610,N379SW,64.0,70.0,51.0,9.0,15.0,BDL,BWI,283,2.0,11.0,0,N,0,,,,,
11985,2008,1,7,1,1530.0,1515,1625.0,1625,WN,1657,N321SW,55.0,70.0,48.0,0.0,15.0,BDL,BWI,283,2.0,5.0,0,N,0,,,,,
11990,2008,1,7,1,1845.0,1835,1947.0,1945,WN,3486,N609SW,62.0,70.0,48.0,2.0,10.0,BDL,BWI,283,4.0,10.0,0,N,0,,,,,
11991,2008,1,7,1,1721.0,1715,1828.0,1825,WN,3505,N485WN,67.0,70.0,55.0,3.0,6.0,BDL,BWI,283,2.0,10.0,0,N,0,,,,,
12000,2008,1,7,1,1015.0,1005,1302.0,1320,WN,1860,N217JC,167.0,195.0,153.0,-18.0,10.0,BDL,TPA,1111,5.0,9.0,0,N,0,,,,,
12023,2008,1,7,1,1907.0,1840,2105.0,2050,WN,342,N488WN,58.0,70.0,46.0,15.0,27.0,BHM,SDF,323,3.0,9.0,0,N,0,0.0,0.0,0.0,0.0,15.0
12029,2008,1,7,1,1417.0,1350,1636.0,1615,WN,813,N306SW,139.0,145.0,125.0,21.0,27.0,BNA,AUS,756,6.0,8.0,0,N,0,1.0,0.0,0.0,0.0,20.0
12038,2008,1,7,1,1735.0,1705,2003.0,1945,WN,879,N441WN,88.0,100.0,74.0,18.0,30.0,BNA,BWI,588,3.0,11.0,0,N,0,0.0,0.0,0.0,0.0,18.0
12040,2008,1,7,1,2018.0,1905,2246.0,2140,WN,1324,N240WN,88.0,95.0,77.0,66.0,73.0,BNA,BWI,588,4.0,7.0,0,N,0,0.0,0.0,0.0,0.0,66.0
12041,2008,1,7,1,1257.0,1245,1529.0,1520,WN,1920,N396SW,92.0,95.0,77.0,9.0,12.0,BNA,BWI,588,3.0,12.0,0,N,0,,,,,
12044,2008,1,7,1,2031.0,1940,2250.0,2205,WN,2555,N714CB,79.0,85.0,63.0,45.0,51.0,BNA,CLE,448,8.0,8.0,0,N,0,0.0,0.0,0.0,0.0,45.0
12053,2008,1,7,1,1828.0,1820,2126.0,2125,WN,959,N276WN,118.0,125.0,108.0,1.0,8.0,BNA,FLL,793,3.0,7.0,0,N,0,,,,,
12059,2008,1,7,1,1220.0,1210,1439.0,1430,WN,640,N383SW,79.0,80.0,67.0,9.0,10.0,BNA,JAX,484,4.0,8.0,0,N,0,,,,,
12061,2008,1,7,1,2045.0,2030,2302.0,2250,WN,891,N209WN,77.0,80.0,65.0,12.0,15.0,BNA,JAX,484,4.0,8.0,0,N,0,,,,,
12063,2008,1,7,1,1648.0,1605,1852.0,1820,WN,298,N789SW,244.0,255.0,233.0,32.0,43.0,BNA,LAS,1588,3.0,8.0,0,N,0,0.0,0.0,0.0,0.0,32.0
12065,2008,1,7,1,2014.0,2005,2235.0,2215,WN,2194,N431WN,261.0,250.0,242.0,20.0,9.0,BNA,LAS,1588,5.0,14.0,0,N,0,3.0,0.0,11.0,0.0,6.0
12075,2008,1,7,1,1835.0,1735,2112.0,2020,WN,1058,N449WN,97.0,105.0,80.0,52.0,60.0,BNA,MCO,616,7.0,10.0,0,N,0,0.0,0.0,0.0,0.0,52.0
12094,2008,1,7,1,1833.0,1810,2113.0,2100,WN,2113,N659SW,100.0,110.0,89.0,13.0,23.0,BNA,PHL,675,4.0,7.0,0,N,0,,,,,
12095,2008,1,7,1,1154.0,1145,1449.0,1440,WN,1413,N218WN,235.0,235.0,223.0,9.0,9.0,BNA,PHX,1448,5.0,7.0,0,N,0,,,,,
12101,2008,1,7,1,1807.0,1800,2025.0,2020,WN,882,N773SA,78.0,80.0,62.0,5.0,7.0,BNA,RDU,443,3.0,13.0,0,N,0,,,,,
12102,2008,1,7,1,2022.0,1940,2237.0,2200,WN,1262,N676SW,75.0,80.0,63.0,37.0,42.0,BNA,RDU,443,5.0,7.0,0,N,0,36.0,0.0,0.0,0.0,1.0
12118,2008,1,7,1,1007.0,1000,1049.0,1040,WN,781,N612SW,102.0,100.0,80.0,9.0,7.0,BOI,LAS,520,6.0,16.0,0,N,0,,,,,
12119,2008,1,7,1,1851.0,1835,1917.0,1915,WN,2991,N612SW,86.0,100.0,73.0,2.0,16.0,BOI,LAS,520,6.0,7.0,0,N,0,,,,,
12120,2008,1,7,1,1543.0,1535,1619.0,1620,WN,318,N466WN,96.0,105.0,85.0,-1.0,8.0,BOI,OAK,511,4.0,7.0,0,N,0,,,,,
12122,2008,1,7,1,1238.0,1230,1253.0,1245,WN,71,N378SW,75.0,75.0,64.0,8.0,8.0,BOI,PDX,344,2.0,9.0,0,N,0,,,,,
12123,2008,1,7,1,1934.0,1845,1950.0,1900,WN,538,N699SW,76.0,75.0,66.0,50.0,49.0,BOI,PDX,344,3.0,7.0,0,N,0,2.0,0.0,1.0,0.0,47.0
12125,2008,1,7,1,1222.0,905,1236.0,910,WN,1006,N347SW,74.0,65.0,50.0,206.0,197.0,BOI,RNO,335,4.0,20.0,0,N,0,0.0,0.0,9.0,0.0,197.0
12127,2008,1,7,1,1944.0,1905,1944.0,1910,WN,1403,N382SW,60.0,65.0,48.0,34.0,39.0,BOI,RNO,335,4.0,8.0,0,N,0,0.0,0.0,0.0,0.0,34.0
12129,2008,1,7,1,1832.0,1800,1859.0,1825,WN,1022,N673AA,87.0,85.0,73.0,34.0,32.0,BOI,SEA,399,5.0,9.0,0,N,0,0.0,0.0,2.0,0.0,32.0
12130,2008,1,7,1,1206.0,1200,1235.0,1230,WN,1041,N466WN,89.0,90.0,73.0,5.0,6.0,BOI,SEA,399,4.0,12.0,0,N,0,,,,,
12131,2008,1,7,1,714.0,705,807.0,805,WN,401,N431WN,53.0,60.0,44.0,2.0,9.0,BOI,SLC,291,3.0,6.0,0,N,0,,,,,
12132,2008,1,7,1,1401.0,1305,1508.0,1405,WN,783,N337SW,67.0,60.0,48.0,63.0,56.0,BOI,SLC,291,3.0,16.0,0,N,0,0.0,0.0,7.0,0.0,56.0
12148,2008,1,7,1,1654.0,1630,1956.0,1930,WN,774,N771SA,302.0,300.0,288.0,26.0,24.0,BUF,PHX,1912,6.0,8.0,0,N,0,6.0,0.0,2.0,0.0,18.0
12151,2008,1,7,1,1636.0,1630,1731.0,1735,WN,504,N678AA,55.0,65.0,44.0,-4.0,6.0,BUR,LAS,223,5.0,6.0,0,N,0,,,,,
12152,2008,1,7,1,817.0,810,912.0,910,WN,778,N692SW,55.0,60.0,43.0,2.0,7.0,BUR,LAS,223,4.0,8.0,0,N,0,,,,,
12153,2008,1,7,1,850.0,840,948.0,940,WN,997,N470WN,58.0,60.0,44.0,8.0,10.0,BUR,LAS,223,3.0,11.0,0,N,0,,,,,
12157,2008,1,7,1,1457.0,1420,1547.0,1525,WN,1925,N436WN,50.0,65.0,41.0,22.0,37.0,BUR,LAS,223,3.0,6.0,0,N,0,3.0,0.0,0.0,0.0,19.0
12159,2008,1,7,1,1548.0,1535,1641.0,1640,WN,2383,N204WN,53.0,65.0,45.0,1.0,13.0,BUR,LAS,223,3.0,5.0,0,N,0,,,,,
12164,2008,1,7,1,1455.0,1425,1609.0,1535,WN,10,N302SW,74.0,70.0,56.0,34.0,30.0,BUR,OAK,325,4.0,14.0,0,N,0,0.0,0.0,4.0,0.0,30.0
12166,2008,1,7,1,1939.0,1930,2039.0,2045,WN,391,N723SW,60.0,75.0,52.0,-6.0,9.0,BUR,OAK,325,4.0,4.0,0,N,0,,,,,
12167,2008,1,7,1,926.0,910,1029.0,1025,WN,450,N339SW,63.0,75.0,57.0,4.0,16.0,BUR,OAK,325,4.0,2.0,0,N,0,,,,,
12173,2008,1,7,1,2037.0,2030,2146.0,2140,WN,1246,N368SW,69.0,70.0,55.0,6.0,7.0,BUR,OAK,325,6.0,8.0,0,N,0,,,,,
12174,2008,1,7,1,1804.0,1720,1918.0,1835,WN,1339,N656SW,74.0,75.0,57.0,43.0,44.0,BUR,OAK,325,8.0,9.0,0,N,0,0.0,0.0,0.0,0.0,43.0
12177,2008,1,7,1,1757.0,1750,1904.0,1905,WN,2182,N280WN,67.0,75.0,53.0,-1.0,7.0,BUR,OAK,325,4.0,10.0,0,N,0,,,,,
12178,2008,1,7,1,902.0,840,1013.0,955,WN,2613,N325SW,71.0,75.0,57.0,18.0,22.0,BUR,OAK,325,5.0,9.0,0,N,0,17.0,0.0,0.0,0.0,1.0
12181,2008,1,7,1,1045.0,1025,1321.0,1245,WN,320,N354SW,96.0,80.0,76.0,36.0,20.0,BUR,PHX,369,5.0,15.0,0,N,0,1.0,0.0,16.0,0.0,19.0
12183,2008,1,7,1,2034.0,2020,2235.0,2240,WN,444,N675AA,61.0,80.0,54.0,-5.0,14.0,BUR,PHX,369,4.0,3.0,0,N,0,,,,,
12184,2008,1,7,1,1617.0,1610,1833.0,1835,WN,481,N439WN,76.0,85.0,63.0,-2.0,7.0,BUR,PHX,369,6.0,7.0,0,N,0,,,,,
12185,2008,1,7,1,1326.0,1300,1542.0,1525,WN,891,N209WN,76.0,85.0,62.0,17.0,26.0,BUR,PHX,369,6.0,8.0,0,N,0,12.0,0.0,0.0,0.0,5.0
12186,2008,1,7,1,954.0,945,1245.0,1210,WN,940,N358SW,111.0,85.0,93.0,35.0,9.0,BUR,PHX,369,8.0,10.0,0,N,0,0.0,0.0,35.0,0.0,0.0
12188,2008,1,7,1,841.0,825,,1045,WN,1241,N699SW,,80.0,,,16.0,BUR,PHX,369,,21.0,0,N,1,,,,,
12190,2008,1,7,1,803.0,700,,925,WN,2787,N301SW,,85.0,,,63.0,BUR,PHX,369,,10.0,0,N,1,,,,,
12193,2008,1,7,1,1555.0,1520,1704.0,1625,WN,1328,N304SW,69.0,65.0,51.0,39.0,35.0,BUR,SJC,296,3.0,15.0,0,N,0,0.0,0.0,4.0,0.0,35.0
12194,2008,1,7,1,1215.0,1200,1315.0,1305,WN,2546,N398SW,60.0,65.0,53.0,10.0,15.0,BUR,SJC,296,2.0,5.0,0,N,0,,,,,
12196,2008,1,7,1,1355.0,1345,1501.0,1450,WN,2874,N384SW,66.0,65.0,53.0,11.0,10.0,BUR,SJC,296,3.0,10.0,0,N,0,,,,,
12197,2008,1,7,1,1632.0,1615,1732.0,1720,WN,3237,N790SW,60.0,65.0,51.0,12.0,17.0,BUR,SJC,296,3.0,6.0,0,N,0,,,,,
12204,2008,1,7,1,1658.0,1630,1810.0,1745,WN,734,N695SW,72.0,75.0,58.0,25.0,28.0,BUR,SMF,358,5.0,9.0,0,N,0,0.0,0.0,0.0,0.0,25.0
12205,2008,1,7,1,1245.0,1145,1355.0,1300,WN,957,N382SW,70.0,75.0,59.0,55.0,60.0,BUR,SMF,358,4.0,7.0,0,N,0,0.0,0.0,0.0,0.0,55.0
12208,2008,1,7,1,1825.0,1800,1938.0,1915,WN,2284,N395SW,73.0,75.0,61.0,23.0,25.0,BUR,SMF,358,4.0,8.0,0,N,0,0.0,0.0,4.0,0.0,19.0
12215,2008,1,7,1,839.0,830,942.0,940,WN,922,N380SW,63.0,70.0,53.0,2.0,9.0,BWI,ALB,288,3.0,7.0,0,N,0,,,,,
12219,2008,1,7,1,2124.0,2045,2220.0,2150,WN,3657,N208WN,56.0,65.0,47.0,30.0,39.0,BWI,ALB,288,2.0,7.0,0,N,0,0.0,0.0,0.0,0.0,30.0
12222,2008,1,7,1,2021.0,1955,2119.0,2100,WN,523,N379SW,58.0,65.0,46.0,19.0,26.0,BWI,BDL,283,4.0,8.0,0,N,0,0.0,0.0,0.0,0.0,19.0
12224,2008,1,7,1,1350.0,1335,1457.0,1440,WN,1570,N321SW,67.0,65.0,53.0,17.0,15.0,BWI,BDL,283,4.0,10.0,0,N,0,15.0,0.0,2.0,0.0,0.0
12238,2008,1,7,1,1149.0,1125,1239.0,1225,WN,1187,N396SW,110.0,120.0,92.0,14.0,24.0,BWI,BNA,588,4.0,14.0,0,N,0,,,,,
12247,2008,1,7,1,1921.0,1915,2016.0,2020,WN,3419,N425LV,55.0,65.0,45.0,-4.0,6.0,BWI,BUF,281,3.0,7.0,0,N,0,,,,,
12254,2008,1,7,1,1640.0,1625,1749.0,1745,WN,219,N776WN,69.0,80.0,55.0,4.0,15.0,BWI,CMH,336,4.0,10.0,0,N,0,,,,,
12256,2008,1,7,1,1902.0,1855,2016.0,2015,WN,1143,N734SA,74.0,80.0,54.0,1.0,7.0,BWI,CMH,336,4.0,16.0,0,N,0,,,,,
12257,2008,1,7,1,1347.0,1340,1451.0,1455,WN,3406,N298WN,64.0,75.0,55.0,-4.0,7.0,BWI,CMH,336,2.0,7.0,0,N,0,,,,,
12271,2008,1,7,1,2011.0,2000,2233.0,2240,WN,2034,N321SW,202.0,220.0,184.0,-7.0,11.0,BWI,HOU,1246,4.0,14.0,0,N,0,,,,,
12273,2008,1,7,1,1652.0,1635,1912.0,1920,WN,2795,N421LV,200.0,225.0,188.0,-8.0,17.0,BWI,HOU,1246,4.0,8.0,0,N,0,,,,,
12279,2008,1,7,1,1908.0,1855,2003.0,1955,WN,1155,N267WN,55.0,60.0,42.0,8.0,13.0,BWI,ISP,220,4.0,9.0,0,N,0,,,,,
12281,2008,1,7,1,2026.0,1955,2119.0,2055,WN,1678,N325SW,53.0,60.0,42.0,24.0,31.0,BWI,ISP,220,3.0,8.0,0,N,0,0.0,0.0,0.0,0.0,24.0
12284,2008,1,7,1,952.0,935,1118.0,1120,WN,2124,N397SW,146.0,165.0,133.0,-2.0,17.0,BWI,JAN,888,4.0,9.0,0,N,0,,,,,
12285,2008,1,7,1,1756.0,1740,1922.0,1925,WN,3154,N242WN,146.0,165.0,132.0,-3.0,16.0,BWI,JAN,888,3.0,11.0,0,N,0,,,,,
12295,2008,1,7,1,1317.0,1305,1459.0,1505,WN,3307,N221WN,162.0,180.0,150.0,-6.0,12.0,BWI,MCI,967,5.0,7.0,0,N,0,,,,,
12297,2008,1,7,1,1948.0,1925,2148.0,2145,WN,168,N629SW,120.0,140.0,108.0,3.0,23.0,BWI,MCO,787,5.0,7.0,0,N,0,,,,,
12305,2008,1,7,1,1852.0,1820,2043.0,1930,WN,421,N290WN,171.0,130.0,151.0,73.0,32.0,BWI,MDW,611,7.0,13.0,0,N,0,0.0,0.0,41.0,0.0,32.0
12306,2008,1,7,1,2338.0,2125,50.0,2230,WN,549,N390SW,132.0,125.0,115.0,140.0,133.0,BWI,MDW,611,6.0,11.0,0,N,0,126.0,0.0,7.0,0.0,7.0
12310,2008,1,7,1,1310.0,1300,1406.0,1405,WN,1276,N725SW,116.0,125.0,99.0,1.0,10.0,BWI,MDW,611,6.0,11.0,0,N,0,,,,,
12311,2008,1,7,1,2338.0,1955,47.0,2105,WN,2655,N408WN,129.0,130.0,109.0,222.0,223.0,BWI,MDW,611,13.0,7.0,0,N,0,0.0,222.0,0.0,0.0,0.0
12313,2008,1,7,1,2141.0,2130,2251.0,2245,WN,86,N399WN,70.0,75.0,58.0,6.0,11.0,BWI,MHT,377,4.0,8.0,0,N,0,,,,,
12317,2008,1,7,1,846.0,825,1004.0,940,WN,726,N306SW,78.0,75.0,62.0,24.0,21.0,BWI,MHT,377,5.0,11.0,0,N,0,7.0,0.0,3.0,0.0,14.0
12322,2008,1,7,1,1136.0,1125,1251.0,1240,WN,3604,N229WN,75.0,75.0,60.0,11.0,11.0,BWI,MHT,377,5.0,10.0,0,N,0,,,,,
12325,2008,1,7,1,1639.0,1630,1854.0,1905,WN,2553,N341SW,195.0,215.0,183.0,-11.0,9.0,BWI,OKC,1180,5.0,7.0,0,N,0,,,,,
12327,2008,1,7,1,2028.0,2015,2115.0,2105,WN,879,N441WN,47.0,50.0,31.0,10.0,13.0,BWI,ORF,159,6.0,10.0,0,N,0,,,,,
12330,2008,1,7,1,1554.0,1520,1641.0,1610,WN,2019,N604SW,47.0,50.0,30.0,31.0,34.0,BWI,ORF,159,4.0,13.0,0,N,0,31.0,0.0,0.0,0.0,0.0
12335,2008,1,7,1,1758.0,1735,2107.0,2055,WN,489,N294WN,309.0,320.0,289.0,12.0,23.0,BWI,PHX,1999,8.0,12.0,0,N,0,,,,,
12345,2008,1,7,1,1927.0,1855,2034.0,2005,WN,394,N728SW,67.0,70.0,50.0,29.0,32.0,BWI,PVD,328,6.0,11.0,0,N,0,0.0,0.0,0.0,0.0,29.0
12349,2008,1,7,1,1657.0,1640,1811.0,1750,WN,1947,N321SW,74.0,70.0,56.0,21.0,17.0,BWI,PVD,328,4.0,14.0,0,N,0,17.0,0.0,4.0,0.0,0.0
12356,2008,1,7,1,2118.0,2110,2220.0,2215,WN,1154,N351SW,62.0,65.0,49.0,5.0,8.0,BWI,RDU,255,4.0,9.0,0,N,0,,,,,
12362,2008,1,7,1,1850.0,1840,2134.0,2130,WN,1320,N282WN,344.0,350.0,330.0,4.0,10.0,BWI,SAN,2295,3.0,11.0,0,N,0,,,,,
12363,2008,1,7,1,854.0,845,1142.0,1135,WN,3679,N247WN,348.0,350.0,338.0,7.0,9.0,BWI,SAN,2295,2.0,8.0,0,N,0,,,,,
12371,2008,1,7,1,859.0,840,1151.0,1140,WN,3141,N457WN,292.0,300.0,278.0,11.0,19.0,BWI,SLC,1864,5.0,9.0,0,N,0,,,,,
12374,2008,1,7,1,1937.0,1915,2057.0,2040,WN,1062,N677AA,140.0,145.0,125.0,17.0,22.0,BWI,STL,737,3.0,12.0,0,N,0,17.0,0.0,0.0,0.0,0.0
12391,2008,1,7,1,1101.0,1050,1328.0,1330,WN,387,N201LV,147.0,160.0,127.0,-2.0,11.0,CLE,MCO,895,7.0,13.0,0,N,0,,,,,
12394,2008,1,7,1,2120.0,1855,2238.0,1915,WN,313,N762SW,138.0,80.0,121.0,203.0,145.0,CLE,MDW,307,10.0,7.0,0,N,0,0.0,142.0,58.0,0.0,3.0
12397,2008,1,7,1,714.0,630,731.0,650,WN,1746,N396SW,77.0,80.0,64.0,41.0,44.0,CLE,MDW,307,4.0,9.0,0,N,0,41.0,0.0,0.0,0.0,0.0
12418,2008,1,7,1,2157.0,1920,2310.0,1930,WN,556,N407WN,133.0,70.0,112.0,220.0,157.0,CMH,MDW,284,10.0,11.0,0,N,0,0.0,0.0,220.0,0.0,0.0
12419,2008,1,7,1,2049.0,2035,2252.0,2040,WN,1143,N734SA,183.0,65.0,117.0,132.0,14.0,CMH,MDW,284,7.0,59.0,0,N,0,0.0,13.0,118.0,0.0,1.0
12443,2008,1,7,1,1818.0,1800,1906.0,1850,WN,2010,N779SW,108.0,110.0,94.0,16.0,18.0,DAL,ABQ,580,5.0,9.0,0,N,0,4.0,0.0,0.0,0.0,12.0
12444,2008,1,7,1,1908.0,1855,1955.0,1945,WN,2027,N360SW,107.0,110.0,96.0,10.0,13.0,DAL,ABQ,580,3.0,8.0,0,N,0,,,,,
12446,2008,1,7,1,1031.0,1020,1135.0,1130,WN,12,N326SW,64.0,70.0,52.0,5.0,11.0,DAL,AMA,324,5.0,7.0,0,N,0,,,,,
12448,2008,1,7,1,711.0,655,823.0,805,WN,525,N680AA,72.0,70.0,57.0,18.0,16.0,DAL,AMA,324,3.0,12.0,0,N,0,16.0,0.0,2.0,0.0,0.0
12449,2008,1,7,1,1734.0,1705,1837.0,1815,WN,1417,N510SW,63.0,70.0,51.0,22.0,29.0,DAL,AMA,324,5.0,7.0,0,N,0,22.0,0.0,0.0,0.0,0.0
12453,2008,1,7,1,2116.0,2050,2227.0,2200,WN,3409,N611SW,71.0,70.0,56.0,27.0,26.0,DAL,AMA,324,3.0,12.0,0,N,0,0.0,0.0,1.0,0.0,26.0
12457,2008,1,7,1,846.0,840,932.0,930,WN,513,N503SW,46.0,50.0,35.0,2.0,6.0,DAL,AUS,189,4.0,7.0,0,N,0,,,,,
12462,2008,1,7,1,1937.0,1810,2023.0,1900,WN,1760,N638SW,46.0,50.0,35.0,83.0,87.0,DAL,AUS,189,3.0,8.0,0,N,0,0.0,0.0,0.0,0.0,83.0
12465,2008,1,7,1,2031.0,2005,2116.0,2055,WN,2969,N631SW,45.0,50.0,34.0,21.0,26.0,DAL,AUS,189,5.0,6.0,0,N,0,5.0,0.0,0.0,0.0,16.0
12470,2008,1,7,1,1451.0,1420,1539.0,1505,WN,28,N675AA,108.0,105.0,94.0,34.0,31.0,DAL,ELP,562,4.0,10.0,0,N,0,3.0,0.0,3.0,0.0,28.0
12483,2008,1,7,1,1147.0,1100,1246.0,1200,WN,19,N521SW,59.0,60.0,48.0,46.0,47.0,DAL,HOU,239,4.0,7.0,0,N,0,6.0,0.0,0.0,0.0,40.0
12488,2008,1,7,1,1359.0,1330,1502.0,1430,WN,29,N366SW,63.0,60.0,52.0,32.0,29.0,DAL,HOU,239,3.0,8.0,0,N,0,11.0,0.0,3.0,0.0,18.0
12490,2008,1,7,1,1450.0,1430,1548.0,1530,WN,33,N513SW,58.0,60.0,48.0,18.0,20.0,DAL,HOU,239,3.0,7.0,0,N,0,18.0,0.0,0.0,0.0,0.0
12491,2008,1,7,1,1514.0,1500,1614.0,1600,WN,35,N519SW,60.0,60.0,50.0,14.0,14.0,DAL,HOU,239,4.0,6.0,0,N,0,,,,,
12496,2008,1,7,1,1743.0,1730,1854.0,1830,WN,45,N339SW,71.0,60.0,60.0,24.0,13.0,DAL,HOU,239,4.0,7.0,0,N,0,5.0,0.0,11.0,0.0,8.0
12500,2008,1,7,1,1937.0,1930,2041.0,2030,WN,53,N520SW,64.0,60.0,48.0,11.0,7.0,DAL,HOU,239,6.0,10.0,0,N,0,,,,,
12501,2008,1,7,1,2107.0,2000,2207.0,2100,WN,55,N367SW,60.0,60.0,51.0,67.0,67.0,DAL,HOU,239,3.0,6.0,0,N,0,55.0,0.0,0.0,0.0,12.0
12503,2008,1,7,1,2122.0,2100,2221.0,2200,WN,59,N506SW,59.0,60.0,46.0,21.0,22.0,DAL,HOU,239,4.0,9.0,0,N,0,7.0,0.0,0.0,0.0,14.0
12517,2008,1,7,1,1944.0,1925,2038.0,2025,WN,397,N442WN,54.0,60.0,42.0,13.0,19.0,DAL,LIT,296,5.0,7.0,0,N,0,,,,,
12518,2008,1,7,1,1506.0,1430,1603.0,1530,WN,438,N629SW,57.0,60.0,44.0,33.0,36.0,DAL,LIT,296,4.0,9.0,0,N,0,14.0,0.0,0.0,0.0,19.0
